task_id,iot_id,task_type,task_size_MB,task_gen_time,cpu_frequency_GHz,cpu_cycles_per_bit,IPC,capability_MIPS,delay_deadline_ms,energy_available_mAh,Battery_Level_%,Vibration_G,Signal_Strength_dBm,task_priority_score,Location_Lat,Location_Lon,distance_m,channel_gain_dB,bandwidth_MHz_x,uplink_data_rate_Mbps,uplink_power_transfer_mW,energy_deadline_mJ,Priority_Score,closest_uav_id,mec_uav_lat,mec_uav_lon,mec_uav_area_name,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_temperature_c,mec_uav_humidity_pct,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,bandwidth_MHz_y,uplink_rate_Mbps,downlink_rate_Mbps,aec_storage_GB,aec_ram_GB
T3730,D428,AI,191.82,2025-01-01 11:28:24,0.16,727599.28,1.26,201.6,943,486.25,81.7,0.16,-92.0,0.85,23.789862361014,90.40745418458155,2329.822010578453,-158.2364796440216,7.800412887881267,0.3264110202981559,111.94,1116544751.12,0.6287929,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2155,D428,AI,95.55,2025-01-01 10:49:35,0.47,242946.23,2.32,1090.4,1913,2035.74,33.3,2.72,-88.0,0.93,23.789862361014,90.40745418458155,2329.822010578453,-158.81795443453984,1.0176974436622066,0.4695600061837979,121.49,185708098.21,0.60395366,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T409,D428,Sensor,70.97,2025-01-01 05:11:12,1.3,78771.0,1.06,1378.0,1180,2396.15,99.3,1.19,-66.0,0.75,23.789862361014,90.40745418458155,2329.822010578453,-156.40061495125306,4.826880694053338,0.1873492110146246,105.32,44723022.96,0.58594626,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1804,D428,Sensor,59.44,2025-01-01 18:36:58,0.75,150148.69,1.19,892.5,382,664.07,64.7,1.67,-54.0,0.77,23.789862361014,90.40745418458155,2329.822010578453,-160.777216406712,9.12926053517265,0.1311,94.96,71398705.07,0.4975962,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3462,D428,Video,495.01,2025-01-01 03:51:17,1.37,73451.39,2.33,3192.1,642,1736.49,60.9,1.03,-90.0,0.66,23.789862361014,90.40745418458155,2329.822010578453,-158.08666922599136,4.063229127195584,0.2919461603661897,109.54,290873380.51,0.32081184,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3581,D429,AI,106.95,2025-01-01 23:04:08,0.29,343959.19,1.51,437.9,797,2135.34,52.6,2.69,-74.0,0.92,23.78720350270753,90.40534759888097,2669.3152649783856,-161.6620940899668,6.243822941836481,0.0896,94.76,294291482.96,0.6245757,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4420,D429,Sensor,23.36,2025-01-01 21:11:58,0.9,125947.78,0.73,657.0,1498,2725.89,79.6,0.61,-97.0,0.81,23.78720350270753,90.40534759888097,2669.3152649783856,-161.55295872457734,3.771591881889549,0.1245285516741107,118.48,23537121.13,0.6907433,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3563,D429,Sensor,71.64,2025-01-01 15:48:27,0.8,136208.66,1.31,1048.0,1427,2144.37,23.7,1.42,-60.0,0.44,23.78720350270753,90.40534759888097,2669.3152649783856,-161.04294537542634,2.610833973727546,0.2993608484427774,122.54,78063907.22,0.3707011,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4210,D429,Video,223.79,2025-01-01 05:20:19,1.1,95718.37,0.69,759.0,528,985.78,58.4,3.77,-83.0,0.95,23.78720350270753,90.40534759888097,2669.3152649783856,-158.562204718385,7.570170064801296,0.4660124236616582,121.44,171366512.18,0.47077492,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2418,D429,Video,255.07,2025-01-01 16:16:51,0.45,187383.71,1.98,891.0,1480,1231.81,24.9,3.19,-83.0,0.9,23.78720350270753,90.40534759888097,2669.3152649783856,-155.6814862813538,2.8411318151243883,0.137996810031251,118.54,382367703.28,0.61112285,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3955,D429,AI,189.52,2025-01-01 05:53:58,0.73,157112.64,2.4,1752.0,669,2450.06,28.1,1.35,-73.0,0.77,23.78720350270753,90.40534759888097,2669.3152649783856,-158.42127451381666,1.6497491074058994,0.2131241798714582,114.65,238207900.26,0.4406642,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4658,D429,Video,469.11,2025-01-01 19:33:11,0.42,280101.66,1.72,722.4,864,667.69,25.3,0.88,-98.0,0.33,23.78720350270753,90.40534759888097,2669.3152649783856,-163.68252103577473,4.916170834337733,0.2492845056079566,114.17,1051187917.78,0.60724306,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T518,D429,Video,416.32,2025-01-01 14:02:30,1.8,57553.93,1.64,2952.0,563,1025.73,36.3,1.35,-64.0,0.5,23.78720350270753,90.40534759888097,2669.3152649783856,-160.40413936849205,7.37988857628129,0.4790747574336169,124.64,191686817.1,0.57367426,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T152,D429,Video,256.9,2025-01-01 11:58:49,0.88,107329.57,1.91,1680.8,427,1536.04,84.7,2.08,-67.0,0.45,23.78720350270753,90.40534759888097,2669.3152649783856,-161.26135116365714,6.220062350931698,0.3810267439815396,103.51,220583732.26,0.55301005,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3952,D429,Sensor,68.73,2025-01-01 01:25:52,0.95,102677.83,1.43,1358.5,1766,1287.28,67.3,2.9,-96.0,0.52,23.78720350270753,90.40534759888097,2669.3152649783856,-162.02368939250886,3.1996432757830044,0.1994684981563905,114.42,56456378.05,0.50851876,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2029,D429,AI,78.4,2025-01-01 01:04:17,1.71,58839.57,1.33,2274.3,339,390.04,52.9,1.84,-67.0,0.13,23.78720350270753,90.40534759888097,2669.3152649783856,-160.32917221241365,8.359787245140907,0.1721149150199312,117.79,36904178.3,0.632504,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T624,D430,Video,234.08,2025-01-01 15:28:49,0.4,221535.49,1.73,692.0,1693,438.94,43.1,3.3,-86.0,0.54,23.79004289516508,90.40907034888104,2279.35297537861,-159.01927497241093,1.873829778586608,0.2833271153916789,119.74,414856219.99,0.5181339,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4018,D430,Video,367.24,2025-01-01 03:26:48,0.87,134605.83,1.54,1339.8,938,977.23,22.6,0.97,-61.0,0.22,23.79004289516508,90.40907034888104,2279.35297537861,-159.1904616329546,7.03285422665162,0.2216200317407954,112.01,395461160.07,0.39925146,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2671,D430,Sensor,92.09,2025-01-01 22:22:49,0.73,149774.06,0.67,489.1,1366,2561.74,36.1,0.48,-86.0,0.73,23.79004289516508,90.40907034888104,2279.35297537861,-156.19581053109675,6.460101810723819,0.3275592079497929,120.07,110341545.48,0.46099102,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3362,D430,Video,438.88,2025-01-01 11:31:18,1.29,64974.45,1.59,2051.1,1576,2120.65,77.3,2.11,-96.0,0.8,23.79004289516508,90.40907034888104,2279.35297537861,-157.198776774429,9.090298366269144,0.2906399121028586,120.14,228127892.93,0.55874544,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3246,D430,Sensor,79.72,2025-01-01 12:17:43,1.81,64106.04,1.02,1846.2,1019,2023.75,90.9,0.99,-86.0,0.27,23.79004289516508,90.40907034888104,2279.35297537861,-154.31883510911618,5.742339819129488,0.0824,112.69,40884268.07,0.6694044,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2719,D430,Sensor,15.6,2025-01-01 04:49:56,1.69,53844.7,1.49,2518.1,955,903.26,72.7,0.09,-62.0,0.83,23.79004289516508,90.40907034888104,2279.35297537861,-160.0185106806242,8.37085774621982,0.1202,110.92,6719818.56,0.5287612,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4049,D430,Video,343.06,2025-01-01 04:13:38,0.57,193350.69,2.19,1248.3,611,2909.37,81.5,0.58,-100.0,0.75,23.79004289516508,90.40907034888104,2279.35297537861,-160.4680734962666,2.93766003737555,0.1103223508870474,119.34,530647101.69,0.6961413,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1582,D430,Sensor,76.39,2025-01-01 22:21:21,0.14,579559.1,1.93,270.2,537,1970.3,78.1,0.93,-59.0,0.54,23.79004289516508,90.40907034888104,2279.35297537861,-158.21601470453558,5.907837489118602,0.3428371704727793,112.15,354180157.19,0.45525566,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4121,D430,Video,24.0785,2025-01-01 22:48:47,5.0,94347.64,2.28,2143.2,10000,25.081000000000003,98.7,6.539830146396067,-48.32123508347448,0.58,23.79004289516508,90.40907034888104,2279.35297537861,-158.56094111827912,5.793662943044855,0.4897627266904695,121.96,363479943.96,0.49574065,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3324,D431,Video,260.83,2025-01-01 13:43:02,1.91,47010.52,0.71,1356.1,1194,1600.77,42.3,0.3,-93.0,0.32,23.79033667772784,90.40827064745392,2261.1390316132265,-156.13926009531076,3.6579873350876815,0.2536792557003522,120.71,98094031.45,0.5330206,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4124,D431,Video,233.87,2025-01-01 22:10:21,1.0,113694.63,1.24,1240.0,785,2621.58,90.4,0.12,-82.0,0.41,23.79033667772784,90.40827064745392,2261.1390316132265,-156.61357298103343,1.0457786788597798,0.1172281455275897,111.22,212718104.94,0.5226463,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2889,D431,Video,324.69,2025-01-01 02:25:06,1.3,65285.82,1.6,2080.0,1481,1664.56,67.3,0.19,-57.0,0.37,23.79033667772784,90.40827064745392,2261.1390316132265,-156.27126461858586,7.698245757612574,0.3245202732334431,120.19,169581223.17,0.58413285,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1938,D431,AI,53.17,2025-01-01 17:26:27,0.91,105918.53,1.01,919.1,1063,1329.54,91.6,1.02,-100.0,0.84,23.79033667772784,90.40827064745392,2261.1390316132265,-160.55676151247673,4.570061329452264,0.3314341780376079,128.2,45053505.92,0.5668424,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3051,D431,AI,82.33,2025-01-01 07:32:18,0.85,136215.62,1.61,1368.5,345,2123.04,28.5,1.67,-77.0,0.65,23.79033667772784,90.40827064745392,2261.1390316132265,-157.969166894699,3.700839282881981,0.3900899805301039,105.88,89717055.96,0.5048076,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2607,D431,Video,237.1,2025-01-01 03:32:47,0.23,428890.09,2.37,545.1,1606,875.63,49.5,1.49,-89.0,0.84,23.79033667772784,90.40827064745392,2261.1390316132265,-161.23600422947166,2.746817423762685,0.3694234307245761,122.73,813518722.71,0.48418555,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T358,D431,Sensor,86.46,2025-01-01 07:13:16,1.29,81516.94,0.57,735.3,1475,2938.03,57.8,1.4,-73.0,0.39,23.79033667772784,90.40827064745392,2261.1390316132265,-155.32187926000924,8.665458750367279,0.3595291019943835,112.66,56383637.06,0.5656194,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3366,D431,AI,82.48,2025-01-01 18:42:49,1.14,89746.99,1.71,1949.4,660,1586.66,84.2,3.25,-59.0,0.61,23.79033667772784,90.40827064745392,2261.1390316132265,-159.1145901725437,4.004882656889718,0.3761778385158672,125.83,59218653.88,0.5806326,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1914,D431,Video,271.74,2025-01-01 04:51:46,1.6,53836.93,1.16,1856.0,1260,2000.05,23.8,0.42,-65.0,0.96,23.79033667772784,90.40827064745392,2261.1390316132265,-157.50771722465532,2.8355681523758234,0.4186512890026173,115.61,117037178.87,0.4020348,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4979,D431,AI,88.73,2025-01-01 21:26:18,0.95,110314.68,0.88,836.0,894,215.33,61.9,1.16,-75.0,0.65,23.79033667772784,90.40827064745392,2261.1390316132265,-160.40865875785275,5.71110566378806,0.4529560974212623,131.92,78305772.45,0.43986294,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1957,D431,Sensor,25.07,2025-01-01 00:49:04,1.65,59887.71,1.63,2689.5,1671,610.73,70.5,1.33,-95.0,0.22,23.79033667772784,90.40827064745392,2261.1390316132265,-159.07975235127645,8.03664860354797,0.1154,117.69,12011079.12,0.56089616,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1546,D432,Sensor,81.59,2025-01-01 00:20:22,1.88,51742.41,2.34,4399.2,744,2382.63,87.6,2.85,-75.0,0.57,23.78987572362779,90.40614025222668,2361.4482150493427,-158.72993934822316,6.422176519448438,0.3497989699063666,110.65,33773305.86,0.47043753,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2637,D432,AI,96.94,2025-01-01 12:47:03,0.92,116977.36,0.67,616.4,790,2793.47,81.1,1.21,-94.0,0.69,23.78987572362779,90.40614025222668,2361.4482150493427,-158.3326279020145,9.641738491225905,0.4735459569425315,111.74,90718282.23,0.5721983,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4514,D432,Video,242.89,2025-01-01 04:53:31,1.46,77068.44,2.37,3460.2,207,2371.05,28.5,0.03,-71.0,0.46,23.78987572362779,90.40614025222668,2361.4482150493427,-157.92792517756706,9.610921493195823,0.391041659687757,123.26,149753227.13,0.5724513,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3091,D432,Sensor,67.25,2025-01-01 01:35:23,1.77,58011.35,1.51,2672.7,1450,2050.77,24.5,1.29,-64.0,0.97,23.78987572362779,90.40614025222668,2361.4482150493427,-156.7003657321323,9.121351130467623,0.1309,119.07,31210106.3,0.51438063,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2724,D432,Sensor,97.19,2025-01-01 00:23:38,0.69,155515.62,0.65,448.5,1643,2620.67,91.5,3.14,-85.0,0.18,23.78987572362779,90.40614025222668,2361.4482150493427,-156.02814910493967,6.08638920480251,0.3813419746984423,134.07,120916504.86,0.8930838,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2828,D432,Sensor,45.55,2025-01-01 01:34:10,0.38,295486.68,1.5,570.0,811,2450.56,71.6,1.5,-84.0,0.48,23.78987572362779,90.40614025222668,2361.4482150493427,-156.77922401330255,7.91443701881231,0.1636683486914276,125.37,107675346.19,0.54689515,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3968,D432,Video,350.68,2025-01-01 16:12:33,1.54,56923.22,1.43,2202.2,626,1059.14,37.4,1.58,-54.0,0.2,23.78987572362779,90.40614025222668,2361.4482150493427,-157.87287793133893,3.596521533046705,0.1328252528853701,97.14,159694678.32,0.6998946,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3659,D432,Sensor,88.32,2025-01-01 05:21:08,1.88,47696.33,1.1,2068.0,1522,523.63,47.6,2.29,-78.0,0.76,23.78987572362779,90.40614025222668,2361.4482150493427,-159.373452589568,6.17824845376066,0.1414404720895623,103.76,33700318.92,0.4574486,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1218,D432,Video,407.74,2025-01-01 20:17:49,1.06,109531.39,1.26,1335.6,1305,1845.05,49.9,2.04,-65.0,0.29,23.78987572362779,90.40614025222668,2361.4482150493427,-158.66023881681485,1.5984473629301252,0.487460540613031,117.17,357282631.67,0.53369534,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4012,D432,AI,188.7,2025-01-01 04:53:06,1.39,71661.0,1.74,2418.6,291,983.22,89.1,0.76,-64.0,0.43,23.78987572362779,90.40614025222668,2361.4482150493427,-158.19138369509653,3.370888636922284,0.3466010451424424,115.8,108179445.6,0.628582,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2446,D432,Sensor,78.17999999999999,2025-01-01 09:22:22,0.01,621470.73,1.63,293.4,50,103.9255,81.3,10.187906540889122,-69.85890885367004,0.8,23.78987572362779,90.40614025222668,2361.4482150493427,-157.41868578340416,3.928072363676819,0.4900348587919107,126.53,129564217.79,0.5833316,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2318,D433,Sensor,12.3,2025-01-01 16:00:00,1.07,106769.29,0.92,984.4,1440,917.98,21.1,1.39,-82.0,0.93,23.787550571579185,90.40584084736318,2618.7762716428438,-161.37451408060147,4.251174830163844,0.4312378414240966,130.47,10506098.14,0.49784923,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4232,D433,Video,397.16,2025-01-01 05:44:26,1.41,78288.03,1.18,1663.8,1760,956.63,86.8,2.42,-100.0,0.84,23.787550571579185,90.40584084736318,2618.7762716428438,-159.9545085440103,2.449147440056974,0.466203225631612,129.22,248742991.96,0.31292567,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2189,D433,AI,184.96,2025-01-01 14:17:01,1.2,83167.68,0.57,684.0,1326,2866.37,65.0,4.04,-82.0,0.62,23.787550571579185,90.40584084736318,2618.7762716428438,-157.93975848272132,1.749376480674683,0.2997224989062691,127.35,123061552.74,0.51505536,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2785,D433,AI,100.43,2025-01-01 08:28:33,0.18,503469.97,1.62,291.6,1138,2367.82,68.6,1.65,-56.0,0.31,23.787550571579185,90.40584084736318,2618.7762716428438,-157.75454304674423,6.20533647291736,0.2069331364724039,106.73,404507912.7,0.45571956,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3400,D433,Video,365.55,2025-01-01 22:52:26,1.27,68636.37,1.97,2501.9,1054,2278.37,34.2,0.22,-57.0,0.48,23.787550571579185,90.40584084736318,2618.7762716428438,-160.51100995435422,5.421904477714014,0.3823403500899495,133.53,200720200.43,0.6820981,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T4329,D433,Sensor,51.53,2025-01-01 20:18:25,1.06,109719.92,1.47,1558.2,941,821.47,26.5,0.07,-51.0,0.21,23.787550571579185,90.40584084736318,2618.7762716428438,-160.7875100933184,6.26079229997046,0.0899,104.13,45230939.82,0.38529256,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T572,D433,Sensor,50.22,2025-01-01 14:57:08,0.42,242390.29,1.03,432.6,1361,1816.76,98.6,2.26,-67.0,0.11,23.787550571579185,90.40584084736318,2618.7762716428438,-159.44254004788246,2.1637477130497507,0.3396874859096669,120.71,97382722.91,0.7124197,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1119,D433,AI,69.58,2025-01-01 17:15:20,1.43,74402.16,1.59,2273.7,1538,2011.79,64.0,0.14,-93.0,0.19,23.787550571579185,90.40584084736318,2618.7762716428438,-159.82116392395127,9.529223089069935,0.4804180564348409,139.53,41415218.34,0.6804112,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1562,D433,Sensor,41.4,2025-01-01 18:11:09,0.82,113525.69,0.68,557.6,1147,1823.74,88.0,1.66,-51.0,0.67,23.787550571579185,90.40584084736318,2618.7762716428438,-163.31596915187964,4.720185467076643,0.4306385557648926,102.78,37599708.53,0.66906697,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3143,D433,AI,64.86,2025-01-01 06:52:16,0.53,179923.18,2.38,1261.4,1418,2848.82,29.6,2.64,-74.0,0.81,23.787550571579185,90.40584084736318,2618.7762716428438,-156.2097782643681,5.0452549470160895,0.1352588593045596,107.43,93358539.64,0.53740644,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1185,D434,AI,187.14,2025-01-01 06:36:47,0.4,257263.67,0.96,384.0,1499,436.94,76.8,1.1,-69.0,0.47,23.788667683866827,90.40465544051216,2534.350166878065,-160.51977155188217,5.922695680846158,0.1076187987526387,87.91,385154585.63,0.5221402,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3742,D434,Video,340.81,2025-01-01 11:57:50,1.89,51517.08,0.9,1701.0,1340,1462.49,83.0,1.29,-88.0,0.97,23.788667683866827,90.40465544051216,2534.350166878065,-160.1260122506512,7.211138446978992,0.4219163294165321,106.8,140460288.28,0.60112816,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T1997,D434,Sensor,45.01,2025-01-01 04:45:21,0.51,228587.37,1.27,647.7,1636,2970.68,66.2,3.8,-64.0,0.67,23.788667683866827,90.40465544051216,2534.350166878065,-161.69208181322756,4.4637258878186135,0.0740257630653835,104.28,82309740.19,0.5061149,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3869,D434,AI,74.63,2025-01-01 17:39:13,1.26,81768.45,2.02,2545.2,1493,817.05,82.4,0.38,-52.0,0.67,23.788667683866827,90.40465544051216,2534.350166878065,-157.1546793389332,2.28835085160023,0.4978875860409367,115.33,48819035.39,0.48599893,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3953,D434,Video,276.86,2025-01-01 07:23:33,1.24,80010.29,2.08,2579.2,466,2354.97,43.0,1.62,-63.0,0.31,23.788667683866827,90.40465544051216,2534.350166878065,-160.56604063893317,8.048088443350922,0.2603297245060386,117.4,177213191.12,0.58548236,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T3404,D434,AI,160.71,2025-01-01 06:32:46,1.61,62593.01,1.79,2881.9,400,382.56,27.9,3.13,-76.0,0.3,23.788667683866827,90.40465544051216,2534.350166878065,-158.35206951616817,3.345017561454992,0.4674166504769336,124.12,80474581.1,0.7661888,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2240,D434,Video,201.39,2025-01-01 05:47:53,0.96,90531.7,1.79,1718.4,249,2725.43,25.1,0.86,-96.0,0.43,23.788667683866827,90.40465544051216,2534.350166878065,-157.9208355354306,4.985797636467569,0.4150747307655371,113.54,145857432.5,0.4845651,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
T2391,D434,Sensor,31.54,2025-01-01 16:05:34,0.2,539104.28,0.91,182.0,1867,269.04,88.2,2.46,-93.0,0.39,23.788667683866827,90.40465544051216,2534.350166878065,-160.4569192068434,6.690958871913278,0.3638173544811233,102.61,136026791.93,0.33076438,U9,23.79,90.4067,Banani,1.28,168.8,116568,Thunderstorm,31.4,84.5,11.51,2.8,21.9,14.5,15.43,34.12,454,26
